date,all_sources,coal,natural_gas,nuclear,hydro,wind,solar_all,other,state
2016-03-31,1720.40329,195.92304,829.44872,0.0,452.6241,21.57624,0.14153,8.15479,Alaska
2016-06-30,1384.40977,119.48963,788.90803,0.0,252.77041,49.49455,0.53047,10.28708,Alaska
2016-09-30,1511.18855,136.63821,699.17412,0.0,450.92958,50.48993,0.46832,11.59029,Alaska
2016-12-31,1719.0319,142.08807,722.95643,0.0,502.82791,47.74031,0.0576,10.59245,Alaska
2017-03-31,1759.39911,142.22613,846.64436,0.0,450.212,39.6789,0.21747,7.62109,Alaska
2017-06-30,1604.99277,117.63209,745.11402,0.0,509.3824,37.99922,0.7998200000000001,10.33234,Alaska
2017-09-30,1534.47259,144.96662,781.78597,0.0,358.2067,26.1445,0.7107300000000001,11.04027,Alaska
2017-12-31,1598.60115,150.88195,861.32415,0.0,325.86891,37.86437,0.08995,11.85728,Alaska
2018-03-31,1707.29778,144.92649,833.51811,0.0,452.36152,43.55667,0.31115,11.60123,Alaska
2018-06-30,1548.48572,120.54444,691.61376,0.0,503.61751,43.30638,1.17957,11.46043,Alaska
2018-09-30,1508.92447,173.60872,735.38927,0.0,363.95147,30.39956,1.09601,9.77631,Alaska
2018-12-31,1482.65055,189.48444,687.38092,0.0,344.29451,37.75238,0.14116,9.53595,Alaska
2019-03-31,1651.16468,203.58631,788.39672,0.0,408.2543,36.1224,0.46084,8.49931,Alaska
2019-06-30,1502.24892,132.81278,640.26749,0.0,489.51826,37.15034,1.70032,7.02721,Alaska
2019-09-30,1422.17529,163.7458,611.25838,0.0,371.72635,31.59115,1.66012,9.37918,Alaska
2019-12-31,1495.25424,182.91014,647.06732,0.0,353.86709,37.72704,0.23875,8.73944,Alaska
2020-03-31,1691.00259,185.33946,735.71099,0.0,445.60263,34.27279,0.8113300000000001,8.79587,Alaska
2020-06-30,1503.28632,165.16457,579.21717,0.0,497.88504,33.93604,2.9026300000000003,8.88434,Alaska
2020-09-30,1479.19065,153.4874,577.89828,0.0,433.30566,25.88606,2.6536,8.84229,Alaska
2020-12-31,1602.96134,217.79752,747.93337,0.0,387.15323,34.4381,0.35641,9.08816,Alaska
2021-03-31,1456.93331,208.54083,535.76404,0.0,456.84872,36.84024,1.33827,9.69791,Alaska
2021-06-30,1361.42333,183.96891,540.51418,0.0,424.86592,31.59551,5.20083,7.457,Alaska
2021-09-30,1591.27626,210.7225,761.05012,0.0,354.36991,0.0,4.5889,-1.025,Alaska
2021-12-31,1533.89421,209.20587,601.312,0.0,409.09145,34.98496,0.59528,10.11242,Alaska
2022-03-31,1595.6145191393157,179.88838049598112,680.2010283262177,0.0,430.1800966936387,41.575333288654775,1.485815333711063,11.289249083284552,Alaska
2022-06-30,1382.4607528441747,152.27571128551875,547.714394828424,0.0,413.7766185907557,45.416370237269206,1.874241674547479,12.110975953523711,Alaska
2022-09-30,1395.8667125983354,171.40194211972675,552.1383695096497,0.0,394.3578383613293,42.24491293501854,1.855099601100077,12.33182799944502,Alaska
2022-12-31,1571.2465206091313,183.31230504850697,644.459353903814,0.0,431.4870420978044,44.18613645089118,1.4856561427300992,12.349766805136014,Alaska
2023-03-31,1604.2888710682337,178.67101896627724,667.645465364257,0.0,437.4863202999815,44.78277684702164,1.6551900403535484,12.345282239305009,Alaska
2023-06-30,1366.757150338437,151.70562339246288,522.6321343783327,0.0,427.6521718875728,48.88777605263016,1.897530166370465,13.040283243270435,Alaska
2023-09-30,1334.2352422696408,169.39983905066208,490.7168688147172,0.0,388.4845588525556,45.29507760391331,1.9090148387136945,13.725453467128885,Alaska
2023-12-31,1547.207801942718,189.4990857823004,597.7299916787786,0.0,424.6640648097352,47.68383645082261,1.6850231622880614,13.268997664669817,Alaska
2024-03-31,1617.8343071245108,188.90345043268172,620.1464051844596,0.0,443.40048598764906,44.37408923530024,1.8552175558620072,11.437125761516292,Alaska
2024-06-30,1327.9220687543916,164.2779929698624,486.6418528759332,0.0,393.5712491391939,48.11456308643767,2.503710146419685,12.34488599177363,Alaska
2024-09-30,1400.1948713879908,174.19017176840518,500.3384273083086,0.0,426.52453763775407,45.83763341807024,2.4338877765731413,11.8716307030155,Alaska
2024-12-31,1578.216865157267,184.06312276693367,596.941414969592,0.0,461.7526567302983,46.86787310018941,1.7916596283697646,12.576808290811064,Alaska
2001-03-31,21516.464,9195.889,2483.927,7673.266,1861.904,0.0,0.0,1.428,Arizona
2001-06-30,23299.763,10615.702,3655.748,6828.229,2066.782,0.0,0.0,10.126,Arizona
2001-09-30,24158.2,10370.656,3703.222,7973.319,1980.009,0.0,0.0,16.112,Arizona
2001-12-31,20936.845,9879.247,3029.303,6249.262,1714.87,0.0,0.0,11.282,Arizona
2002-03-31,21897.331,9071.515,2921.78,7754.819,2085.756,0.0,0.0,32.276,Arizona
2002-06-30,22874.152,9479.098,3507.289,7706.777,2123.551,0.0,0.0,27.583,Arizona
2002-09-30,25929.447,9626.074,6041.757,8201.217,1968.164,0.0,0.0,40.231,Arizona
2002-12-31,23430.733,10049.943,4822.19,7199.098,1249.708,0.0,0.0,40.969,Arizona
2003-03-31,21742.704,8659.345,3401.73,7925.006,1682.783,0.0,0.0,7.206,Arizona
2003-06-30,21513.937,8988.883,3328.023,7042.705,2050.532,0.0,0.0,13.886,Arizona
2003-09-30,29013.246,10429.09,8128.58,7663.76,1882.123,0.0,0.0,798.864,Arizona
2003-12-31,22126.331,10014.092,4074.308,5949.582,1459.546,0.0,0.0,563.513,Arizona
2004-03-31,24849.0689,9519.51278,5588.8954,7381.308,2018.05456,0.0,0.0,350.70925,Arizona
2004-06-30,26021.58071,9846.48294,7459.12168,6390.468,1958.54113,0.0,0.0,362.99707,Arizona
2004-09-30,30667.38343,10518.69146,9841.38312,8123.899,1811.81393,0.0,0.0,362.09442,Arizona
2004-12-31,23026.11002,9925.86887,5375.54254,6216.934,1184.73738,0.0,0.0,335.74655,Arizona
2005-03-31,21845.10168,8624.38797,4174.22641,7721.649,1294.23202,0.0,0.0,15.01643,Arizona
2005-06-30,24108.83371,10109.70326,6494.57346,5564.305,1849.41621,0.0,0.0,15.26582,Arizona
2005-09-30,31088.93067,10836.84862,11054.29487,7376.822,1752.45118,0.0,0.0,15.47759,Arizona
2005-12-31,24435.78828,10572.594,7169.91858,5144.67,1513.9648,0.0,0.0,14.65368,Arizona
2006-03-31,22635.73862,9808.66733,5238.43133,5910.811,1653.16009,0.0,0.0,14.33033,Arizona
2006-06-30,23481.80288,9862.73374,7458.63726,4115.199,1940.75458,0.0,0.0,8.22369,Arizona
2006-09-30,32202.76764,11010.65544,11737.76679,7567.585,1769.01322,0.0,0.0,8.94731,Arizona
2006-12-31,26072.21914,9760.79866,8434.21203,6418.636,1429.97611,0.0,0.0,8.93202,Arizona
2007-03-31,24655.45302,9956.72448,5386.54384,7901.185,1396.58763,0.0,0.0,7.49926,Arizona
2007-06-30,27877.91776,10398.25661,9211.47528,6342.815,1856.32225,0.0,0.0,8.58003,Arizona
2007-09-30,34507.24175,10636.58476,14348.91235,7622.966,1791.44972,0.0,0.0,7.97424,Arizona
2007-12-31,26300.35774,10283.79618,9522.28933,4915.425,1553.31139,0.0,0.0,8.936350000000001,Arizona
2008-03-31,28065.94298,10553.54715,7659.23652,7954.992,1876.94389,0.0,0.0,5.55917,Arizona
2008-06-30,28422.72811,10704.96235,9234.4614,6378.337,2039.86997,0.0,0.0,16.32356,Arizona
2008-09-30,35922.41246,11849.40427,13663.0154,8434.717,1848.83425,0.0,0.0,38.94164,Arizona
2008-12-31,27048.08884,10732.34638,8265.71587,6482.45,1520.2539,0.0,0.0,38.10948,Arizona
2009-03-31,25294.39247,9334.03148,5537.5998,8565.539,1773.68246,0.0,0.0,33.69181,Arizona
2009-06-30,25800.26084,9104.29451,8005.81216,6920.512,1671.7335,0.0,0.0,37.09347,Arizona
2009-09-30,35080.46498,10686.98077,13885.08428,8741.516,1613.59186,0.0,0.0,46.02217,Arizona
2009-12-31,25796.13195,10581.51055,7310.67338,6434.284,1368.33718,29.545,0.0,43.39075,Arizona
2010-03-31,24233.20022,10175.16016,4275.01617,8126.801,1485.92829,27.901,0.0,44.55372,Arizona
2010-06-30,25848.82216,10573.09985,6467.00436,6910.679,1695.04035,43.949,0.0,47.98921,Arizona
2010-09-30,34690.88062,11708.0262,12401.69297,8707.515,1734.98443,19.233,0.0,44.9492,Arizona
2010-12-31,26978.05446,11187.52067,6532.22849,7454.94,1706.20695,43.833,0.0,45.48723,Arizona
2011-03-31,24210.87862,10344.40887,3380.917,8413.822,1950.55566,67.24,0.0,45.91311,Arizona
2011-06-30,24905.49141,10051.21541,4609.01001,7483.462,2548.60014,104.815,0.0,47.73071,Arizona
2011-09-30,33566.78724,11981.98065,10320.66399,8367.653,2684.25455,33.57835,0.0,61.40218,Arizona
2011-12-31,25442.19963,11324.69176,4942.1086,7012.926,1990.68166,49.94566,0.0,50.16759,Arizona
2012-03-31,25778.31432,9641.08188,5891.4818,8109.004,1868.76001,154.17519,0.0,60.31493,Arizona
2012-06-30,27386.84024,9280.54469,7689.08184,8027.743,1896.26611,162.27184,0.0,57.51428,Arizona
2012-09-30,33304.75921,10513.2122,12068.6713,8528.833,1644.77069,94.67967,0.0,63.31581,Arizona
2012-12-31,24435.07982,10680.82594,4645.77556,7268.336,1307.13721,120.5132,0.0,53.88322,Arizona
2013-03-31,24206.54011,9799.1508,3895.18881,8440.739,1547.30394,111.07181,0.0,54.57717,Arizona
2013-06-30,27903.53096,11215.93165,6577.45743,7716.606,1643.18962,163.39884,0.0,21.46517,Arizona
2013-09-30,35630.66936,11580.44862,13091.61118,8665.431,1556.11646,72.09906,0.0,39.10328,Arizona
2013-12-31,25585.24569,10896.84476,6120.37387,6608.304,1168.04798,103.19429,0.0,59.65697,Arizona
2014-03-31,24584.16633,10191.38469,3462.05585,8629.977,1457.99429,107.72974,897.72131,55.95614,Arizona
2014-06-30,26567.06449,10129.68605,6101.13857,7550.721,1546.18917,182.14805,1268.02611,54.90515,Arizona
2014-09-30,35377.07671,12045.89535,11919.61971,8668.507,1686.26217,74.8109,1178.71976,61.38252,Arizona
2014-12-31,25728.87993,10298.04449,5759.06456,7471.712,1427.81537,103.42632,898.35523,58.49937,Arizona
2015-03-31,23035.90152,8225.14558,3868.74973,8624.108,1522.24621,81.98975,939.53045,57.59662,Arizona
2015-06-30,27389.72153,9042.35979,7693.50251,7619.812,1734.98048,131.90181,1464.2588,52.81718,Arizona
2015-09-30,36360.15135,10493.13747,14035.42618,8713.523,1887.25315,92.40205,1387.78981,59.43386,Arizona
2015-12-31,26356.27329,8406.5261,8059.42384,7568.152,1391.24217,145.74138,1035.10702,56.78076,Arizona
2016-03-31,23421.15325,6186.32009,5581.67863,8803.477,1869.86257,135.6307,1139.4562,45.30138,Arizona
2016-06-30,26604.26495,6595.26414,9358.49397,7392.245,1855.9449,150.54706,1610.4739,55.99802,Arizona
2016-09-30,34671.9208,9439.3274,13683.28675,8342.112,1935.76342,110.64447,1484.12826,58.04621,Arizona
2016-12-31,24066.11031,8182.48047,5559.34861,7839.643,1506.19211,144.75978,1135.18758,55.03208,Arizona
2017-03-31,21770.04269,7435.92588,2779.12328,8632.801,1740.69941,158.89725,1375.70996,54.8249,Arizona
2017-06-30,25737.58212,6684.90178,8095.73989,7286.292,1801.5086,144.56012,2235.48347,44.38569,Arizona
2017-09-30,33436.57202,9373.40194,12036.3496,8640.812,1852.37714,103.39974,1846.20385,56.98465,Arizona
2017-12-31,24907.56821,7901.90867,6679.48586,7780.233,1437.30588,163.07689,1377.12018,13.87004,Arizona
2018-03-31,23385.36457,7465.4643,4487.12233,8517.508,1771.99262,144.93661,1468.50906,38.87573,Arizona
2018-06-30,26135.4033,6543.6332,8428.71676,7343.158,1897.06739,141.80164,2332.57566,65.55141,Arizona
2018-09-30,35741.8541,9110.49108,14541.18391,8461.248,1830.23526,112.20215,2194.35153,54.85864,Arizona
2018-12-31,26662.52213,7625.03427,9711.05227,6775.345,1482.94675,131.24961,1410.15087,57.67271,Arizona
2019-03-31,26167.25093,6586.33167,8388.98117,8631.345,1397.96939,141.61991,1535.17557,53.74202,Arizona
2019-06-30,26333.64519,4779.60666,10458.26365,7560.931,1626.21088,138.20806,2451.09935,59.73518,Arizona
2019-09-30,35370.21195,7670.232,15418.5709,8556.385,1846.62154,130.59852,2317.45621,57.90408,Arizona
2019-12-31,25680.87902,4181.80413,11818.55093,7171.707,1333.63719,143.94751,1545.86428,54.84415,Arizona
2020-03-31,23224.42458,2472.95678,9616.85853,8263.791,1495.31146,143.946,1805.99314,53.65154,Arizona
2020-06-30,26393.377,2746.83635,12191.37264,7620.116,1718.71274,165.636,2702.07734,57.35362,Arizona
2020-09-30,33587.08365,4660.42961,16606.22091,8696.448,1708.4376,100.873,2464.55786,57.59607,Arizona
2020-12-31,26100.17169,3867.03031,12363.11829,6972.078,1501.13822,233.705,1776.86326,51.34,Arizona
2021-03-31,23590.3564,2671.68721,9080.19678,8451.751,1582.17762,423.688,2052.39492,67.19958,Arizona
2021-06-30,27560.27029,3162.97123,12965.21388,7143.091,1559.35368,447.233,3127.85511,63.4725,Arizona
2021-09-30,33326.56683,4524.51799,16432.64878,8550.616,1412.26129,340.835,2819.47259,58.88432,Arizona
2021-12-31,24131.33963,3941.396,9708.41469,7484.404,1263.65183,388.563,2042.03608,63.88325,Arizona
2022-03-31,24095.833086016748,3054.7029835684807,7863.615319478868,8833.776284442298,1520.804814079117,220.75702071699845,2595.9124362475504,-3.048104988925388,Arizona
2022-06-30,26115.46286983476,3105.7106445769023,10330.693380901435,7677.425323498226,1743.9091501932926,235.4811952082109,2910.758923661243,-1.103947242279446,Arizona
2022-09-30,33395.13275498518,4305.030254537764,15128.64427972294,9008.885430691196,1723.0049850533223,204.52005770655936,2875.8155286194947,62.10237459099062,Arizona
2022-12-31,25723.74879929833,3233.698898827206,10406.816233483096,7470.583617938197,1352.849956240393,224.62390330398583,2692.1620951333844,41.53749898105821,Arizona
2023-03-31,24336.406226178784,2547.5477510312994,7768.29683608581,8943.367539346847,1453.3160138107942,221.71975186095733,2865.0237374445232,-26.35093814176844,Arizona
2023-06-30,25756.64588919188,2298.6956620603305,9997.11178876866,7837.761702807248,1778.603968969067,239.88424984880987,3173.1327283048167,-26.04091039246805,Arizona
2023-09-30,33984.29395301434,3707.105563491168,15391.543653574528,8994.326856305424,1819.1108741047424,213.4323557926116,3163.466184382063,88.78868340605209,Arizona
2023-12-31,25664.53359313716,2230.626319262112,10967.978646678028,7449.885001025661,1389.4277509747162,226.27007135946363,2972.2566664115966,53.96266004943982,Arizona
2024-03-31,24950.412172684497,737.4616860907918,9630.860150928364,8899.632953651993,1645.953543751215,264.44944177896554,3037.268675423138,35.080950298643074,Arizona
2024-06-30,26950.66412662996,950.0252454807704,12212.08270299016,7834.546742545699,1690.976882726301,273.24400516341666,3355.069825422612,36.02688188813272,Arizona
2024-09-30,33424.54487389352,2236.873630511669,16070.83421583514,9197.512609133651,1580.1776506906144,234.5525331958564,3287.2656560684245,13.082056885045176,Arizona
2024-12-31,24792.48803286564,1482.3813055348728,10379.478879475177,7678.946914577429,1248.3914087940675,271.23209905287683,3106.250007609979,14.356231489152153,Arizona
2001-03-31,10400.604,5225.804,389.834,3273.983,884.038,0.0,0.0,381.831,Arkansas
2001-06-30,11173.171,5855.163,563.537,3715.836,621.782,0.0,0.0,292.574,Arkansas
2001-09-30,13323.344,7214.921,1057.126,3873.041,554.247,0.0,0.0,391.861,Arkansas
2001-12-31,12294.917,6468.583,696.403,3917.929,488.185,0.0,0.0,445.966,Arkansas
2002-03-31,11117.06,5147.881,620.346,3884.276,944.672,0.0,0.0,468.916,Arkansas
2002-06-30,11414.458,5523.691,1034.591,3432.159,1019.135,0.0,0.0,386.578,Arkansas
2002-09-30,14210.639,6478.911,2238.208,4000.766,1013.084,0.0,0.0,459.908,Arkansas
2002-12-31,10869.484,5947.886,709.813,3241.683,458.938,0.0,0.0,440.495,Arkansas
2003-03-31,11150.774,4737.427,1079.079,4039.112,697.027,0.0,0.0,497.563,Arkansas
2003-06-30,12454.315,5065.003,2038.634,4044.505,817.231,0.0,0.0,458.198,Arkansas
2003-09-30,14825.153,7034.784,2967.225,3536.93,682.052,0.0,0.0,495.293,Arkansas
2003-12-31,11970.858,6666.952,1215.922,3068.869,458.309,0.0,0.0,501.994,Arkansas
2004-03-31,12307.26745,5943.39815,1002.78712,4005.226,740.39358,0.0,0.0,472.12808,Arkansas
2004-06-30,12251.49995,5645.01704,1501.33848,3384.152,1097.50773,0.0,0.0,448.27236,Arkansas
2004-09-30,14605.23286,7378.58219,1715.65331,3984.911,951.21276,0.0,0.0,463.46495,Arkansas
2004-12-31,12763.63195,6386.5653,848.9848,4075.562,854.32494,0.0,0.0,464.46406,Arkansas
2005-03-31,11927.16125,6128.8823,664.91835,3486.666,1168.94577,0.0,0.0,428.06715,Arkansas
2005-06-30,12064.2948,5400.88545,1577.42,3764.603,837.97294,0.0,0.0,426.0796,Arkansas
2005-09-30,13868.8422,5856.75172,2661.62381,4045.004,796.51722,0.0,0.0,436.6337,Arkansas
2005-12-31,9934.2106,5650.62417,1101.69746,2393.298,279.08006,0.0,0.0,460.03538,Arkansas
2006-03-31,11110.68093,5512.69119,801.2312,4039.829,278.43929,0.0,0.0,443.91417,Arkansas
2006-06-30,13858.25423,5767.97694,3132.12237,4051.143,469.54526,0.0,0.0,393.22797,Arkansas
2006-09-30,15785.72212,7233.94807,3894.81407,3776.469,378.41159,0.0,0.0,446.58966,Arkansas
2006-12-31,11414.0457,5668.43366,1454.2181,3365.136,424.16188,0.0,0.0,460.93827,Arkansas
2007-03-31,12822.01294,6601.32788,725.69689,3843.824,1164.11388,0.0,0.0,430.57797,Arkansas
2007-06-30,13028.29044,5822.00637,2550.20323,3452.974,775.06102,0.0,0.0,399.18967,Arkansas
2007-09-30,16511.28388,7314.26246,3890.73661,4063.49,812.29952,0.0,0.0,406.14564,Arkansas
2007-12-31,12234.64832,6006.58316,1197.61411,4125.814,485.27859,0.0,0.0,405.27982,Arkansas
2008-03-31,12734.61285,6397.84402,1796.68497,3352.08,762.5684,0.0,0.0,401.52415,Arkansas
2008-06-30,13075.04763,5568.21877,2011.52685,3742.664,1345.53245,0.0,0.0,379.64291,Arkansas
2008-09-30,15967.15913,7225.21064,2863.84615,4039.068,1440.18269,0.0,0.0,377.43577,Arkansas
2008-12-31,13273.70822,6923.38064,1789.0155,3034.279,1112.01348,0.0,0.0,376.62718,Arkansas
2009-03-31,13227.4416,5539.06083,2617.11458,3624.528,960.7717,0.0,0.0,422.23071,Arkansas
2009-06-30,14299.2581,5740.73916,3025.80013,4036.625,1052.80454,0.0,0.0,388.67627,Arkansas
2009-09-30,16611.35175,7498.81247,4191.45451,3457.141,995.88692,0.0,0.0,408.92011,Arkansas
2009-12-31,13319.6876,6296.63783,1387.04401,4051.672,1183.24285,0.0,0.0,389.74178,Arkansas
2010-03-31,14129.55376,6325.17586,2190.53912,3750.091,1454.22574,0.0,0.0,390.77334,Arkansas
2010-06-30,15096.74683,7197.76759,2956.66723,3416.703,1122.42642,0.0,0.0,398.72047,Arkansas
2010-09-30,17981.86664,7797.1573,5227.72301,3743.213,779.99966,0.0,0.0,428.02929,Arkansas
2010-12-31,13792.01732,6832.34434,2094.14799,4112.671,302.31019,0.0,0.0,434.84059,Arkansas
2011-03-31,14511.39044,7766.5545,2658.93846,3175.13,481.98418,0.0,0.0,410.47162,Arkansas
2011-06-30,14650.40886,6411.40947,3208.18358,3706.123,872.00612,0.0,0.0,424.07479,Arkansas
2011-09-30,18417.78791,8296.86637,4678.54484,4050.405,931.46722,0.0,0.0,438.72204,Arkansas
2011-12-31,13727.94869,6943.36511,2401.01498,3262.787,672.3875,0.0,0.0,426.79495,Arkansas
2012-03-31,16675.92938,7603.12635,3617.00947,4047.782,954.36838,0.0,0.0,416.58908,Arkansas
2012-06-30,16950.01681,6806.16498,4852.5684,4024.052,837.38077,0.0,0.0,418.1109,Arkansas
2012-09-30,17366.44334,7545.41483,5597.22753,3561.586,234.67274,0.0,0.0,415.97934,Arkansas
2012-12-31,14013.28846,6476.22378,3050.60755,3859.711,172.05012,0.0,0.0,440.08321,Arkansas
2013-03-31,15936.2272,7610.02893,3743.26741,3792.488,360.36384,0.0,0.0,419.82999,Arkansas
2013-06-30,13242.12267,7608.55904,2777.83648,1482.426,926.82393,0.0,0.0,417.64091,Arkansas
2013-09-30,17258.39721,9380.05272,3447.45407,3139.561,856.34191,0.0,0.0,415.50051,Arkansas
2013-12-31,13885.74506,7290.59387,2170.81912,3530.782,511.21077,0.0,0.0,368.40673,Arkansas
2014-03-31,16240.95296,8967.15325,2391.88192,3766.926,714.78972,0.0,0.9193,374.18649,Arkansas
2014-06-30,14674.73513,8163.16155,2649.90717,2594.665,852.80506,0.0,1.42886,380.24773,Arkansas
2014-09-30,16598.46126,8840.49191,2687.55009,4046.889,624.089,0.0,1.47281,375.23511,Arkansas
2014-12-31,14077.98731,7249.94808,1884.36885,4069.779,448.09223,0.0,1.03251,413.62574,Arkansas
